source,target,output_fn,reference_fn,label
p247,p247,p247/p247_051.wav,p247/p247_121.wav,1
p247,p247,p247/p247_052.wav,p247/p247_055.wav,1
p247,p247,p247/p247_053.wav,p247/p247_145.wav,1
p247,p247,p247/p247_054.wav,p247/p247_251.wav,1
p247,p285,p247-p285/p247_050.wav,p285/p285_050.wav,0
p247,p285,p247-p285/p247_051.wav,p285/p285_051.wav,0
p247,p285,p247-p285/p247_052.wav,p285/p285_052.wav,0
p247,p285,p247-p285/p247_053.wav,p285/p285_053.wav,0
p247,p285,p247-p285/p247_054.wav,p285/p285_054.wav,0
p247,p247,p247/p247_050.wav,p247/p247_318.wav,1
p247,p247,p247/p247_051.wav,p247/p247_118.wav,1
p247,p247,p247/p247_052.wav,p247/p247_366.wav,1
p247,p247,p247/p247_053.wav,p247/p247_423.wav,1
p247,p247,p247/p247_054.wav,p247/p247_391.wav,1
p249,p234,p249-p234/p249_050.wav,p234/p234_050.wav,0
p249,p234,p249-p234/p249_051.wav,p234/p234_051.wav,0
p249,p234,p249-p234/p249_052.wav,p234/p234_052.wav,0
p249,p234,p249-p234/p249_053.wav,p234/p234_053.wav,0
p249,p234,p249-p234/p249_054.wav,p234/p234_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_248.wav,1
p249,p249,p249/p249_051.wav,p249/p249_069.wav,1
p249,p249,p249/p249_052.wav,p249/p249_290.wav,1
p249,p249,p249/p249_053.wav,p249/p249_303.wav,1
p249,p249,p249/p249_054.wav,p249/p249_109.wav,1
p249,p237,p249-p237/p249_050.wav,p237/p237_050.wav,0
p249,p237,p249-p237/p249_051.wav,p237/p237_051.wav,0
p249,p237,p249-p237/p249_052.wav,p237/p237_052.wav,0
p249,p237,p249-p237/p249_053.wav,p237/p237_053.wav,0
p249,p237,p249-p237/p249_054.wav,p237/p237_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_086.wav,1
p249,p249,p249/p249_051.wav,p249/p249_055.wav,1
p249,p249,p249/p249_052.wav,p249/p249_212.wav,1
p249,p249,p249/p249_053.wav,p249/p249_054.wav,1
p249,p249,p249/p249_054.wav,p249/p249_306.wav,1
p249,p241,p249-p241/p249_050.wav,p241/p241_050.wav,0
p249,p241,p249-p241/p249_051.wav,p241/p241_051.wav,0
p249,p241,p249-p241/p249_052.wav,p241/p241_052.wav,0
p249,p241,p249-p241/p249_053.wav,p241/p241_053.wav,0
p249,p241,p249-p241/p249_055.wav,p241/p241_055.wav,0
p249,p249,p249/p249_050.wav,p249/p249_307.wav,1
p249,p249,p249/p249_051.wav,p249/p249_119.wav,1
p249,p249,p249/p249_052.wav,p249/p249_074.wav,1
p249,p249,p249/p249_053.wav,p249/p249_258.wav,1
p249,p249,p249/p249_054.wav,p249/p249_189.wav,1
p249,p246,p249-p246/p249_050.wav,p246/p246_050.wav,0
p249,p246,p249-p246/p249_051.wav,p246/p246_051.wav,0
p249,p246,p249-p246/p249_052.wav,p246/p246_052.wav,0
p249,p246,p249-p246/p249_053.wav,p246/p246_053.wav,0
p249,p246,p249-p246/p249_054.wav,p246/p246_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_255.wav,1
p249,p249,p249/p249_051.wav,p249/p249_185.wav,1
p249,p249,p249/p249_052.wav,p249/p249_156.wav,1
p249,p249,p249/p249_053.wav,p249/p249_166.wav,1
p249,p249,p249/p249_054.wav,p249/p249_177.wav,1
p249,p247,p249-p247/p249_050.wav,p247/p247_050.wav,0
p249,p247,p249-p247/p249_051.wav,p247/p247_051.wav,0
p249,p247,p249-p247/p249_052.wav,p247/p247_052.wav,0
p249,p247,p249-p247/p249_053.wav,p247/p247_053.wav,0
p249,p247,p249-p247/p249_054.wav,p247/p247_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_340.wav,1
p249,p249,p249/p249_051.wav,p249/p249_324.wav,1
p249,p249,p249/p249_052.wav,p249/p249_253.wav,1
p249,p249,p249/p249_053.wav,p249/p249_177.wav,1
p249,p249,p249/p249_054.wav,p249/p249_176.wav,1
p249,p252,p249-p252/p249_050.wav,p252/p252_050.wav,0
p249,p252,p249-p252/p249_051.wav,p252/p252_051.wav,0
p249,p252,p249-p252/p249_052.wav,p252/p252_052.wav,0
p249,p252,p249-p252/p249_053.wav,p252/p252_053.wav,0
p249,p252,p249-p252/p249_054.wav,p252/p252_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_138.wav,1
p249,p249,p249/p249_051.wav,p249/p249_077.wav,1
p249,p249,p249/p249_052.wav,p249/p249_071.wav,1
p249,p249,p249/p249_053.wav,p249/p249_112.wav,1
p249,p249,p249/p249_054.wav,p249/p249_052.wav,1
p249,p255,p249-p255/p249_050.wav,p255/p255_050.wav,0
p249,p255,p249-p255/p249_051.wav,p255/p255_051.wav,0
p249,p255,p249-p255/p249_052.wav,p255/p255_052.wav,0
p249,p255,p249-p255/p249_053.wav,p255/p255_053.wav,0
p249,p255,p249-p255/p249_054.wav,p255/p255_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_090.wav,1
p249,p249,p249/p249_051.wav,p249/p249_162.wav,1
p249,p249,p249/p249_052.wav,p249/p249_106.wav,1
p249,p249,p249/p249_053.wav,p249/p249_142.wav,1
p249,p249,p249/p249_054.wav,p249/p249_189.wav,1
p249,p260,p249-p260/p249_050.wav,p260/p260_050.wav,0
p249,p260,p249-p260/p249_051.wav,p260/p260_051.wav,0
p249,p260,p249-p260/p249_052.wav,p260/p260_052.wav,0
p249,p260,p249-p260/p249_053.wav,p260/p260_053.wav,0
p249,p260,p249-p260/p249_054.wav,p260/p260_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_079.wav,1
p249,p249,p249/p249_051.wav,p249/p249_080.wav,1
p249,p249,p249/p249_052.wav,p249/p249_293.wav,1
p249,p249,p249/p249_053.wav,p249/p249_267.wav,1
p249,p249,p249/p249_054.wav,p249/p249_351.wav,1
p249,p262,p249-p262/p249_050.wav,p262/p262_050.wav,0
p249,p262,p249-p262/p249_051.wav,p262/p262_051.wav,0
p249,p262,p249-p262/p249_052.wav,p262/p262_052.wav,0
p249,p262,p249-p262/p249_053.wav,p262/p262_053.wav,0
p249,p262,p249-p262/p249_054.wav,p262/p262_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_081.wav,1
p249,p249,p249/p249_051.wav,p249/p249_338.wav,1
p249,p249,p249/p249_052.wav,p249/p249_320.wav,1
p249,p249,p249/p249_053.wav,p249/p249_255.wav,1
p249,p249,p249/p249_054.wav,p249/p249_100.wav,1
p249,p263,p249-p263/p249_050.wav,p263/p263_050.wav,0
p249,p263,p249-p263/p249_051.wav,p263/p263_051.wav,0
p249,p263,p249-p263/p249_052.wav,p263/p263_052.wav,0
p249,p263,p249-p263/p249_053.wav,p263/p263_053.wav,0
p249,p263,p249-p263/p249_054.wav,p263/p263_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_285.wav,1
p249,p249,p249/p249_051.wav,p249/p249_149.wav,1
p249,p249,p249/p249_052.wav,p249/p249_285.wav,1
p249,p249,p249/p249_053.wav,p249/p249_203.wav,1
p249,p249,p249/p249_054.wav,p249/p249_221.wav,1
p249,p264,p249-p264/p249_050.wav,p264/p264_050.wav,0
p249,p264,p249-p264/p249_051.wav,p264/p264_051.wav,0
p249,p264,p249-p264/p249_053.wav,p264/p264_053.wav,0
p249,p264,p249-p264/p249_054.wav,p264/p264_054.wav,0
p249,p264,p249-p264/p249_055.wav,p264/p264_055.wav,0
p249,p249,p249/p249_050.wav,p249/p249_093.wav,1
p249,p249,p249/p249_051.wav,p249/p249_029.wav,1
p249,p249,p249/p249_052.wav,p249/p249_291.wav,1
p249,p249,p249/p249_053.wav,p249/p249_073.wav,1
p249,p249,p249/p249_054.wav,p249/p249_079.wav,1
p249,p265,p249-p265/p249_050.wav,p265/p265_050.wav,0
p249,p265,p249-p265/p249_051.wav,p265/p265_051.wav,0
p249,p265,p249-p265/p249_052.wav,p265/p265_052.wav,0
p249,p265,p249-p265/p249_053.wav,p265/p265_053.wav,0
p249,p265,p249-p265/p249_054.wav,p265/p265_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_169.wav,1
p249,p249,p249/p249_051.wav,p249/p249_270.wav,1
p249,p249,p249/p249_052.wav,p249/p249_035.wav,1
p249,p249,p249/p249_053.wav,p249/p249_255.wav,1
p249,p249,p249/p249_054.wav,p249/p249_101.wav,1
p249,p271,p249-p271/p249_050.wav,p271/p271_050.wav,0
p249,p271,p249-p271/p249_051.wav,p271/p271_051.wav,0
p249,p271,p249-p271/p249_052.wav,p271/p271_052.wav,0
p249,p271,p249-p271/p249_053.wav,p271/p271_053.wav,0
p249,p271,p249-p271/p249_054.wav,p271/p271_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_028.wav,1
p249,p249,p249/p249_051.wav,p249/p249_307.wav,1
p249,p249,p249/p249_052.wav,p249/p249_101.wav,1
p249,p249,p249/p249_053.wav,p249/p249_155.wav,1
p249,p249,p249/p249_054.wav,p249/p249_212.wav,1
p249,p272,p249-p272/p249_050.wav,p272/p272_050.wav,0
p249,p272,p249-p272/p249_051.wav,p272/p272_051.wav,0
p249,p272,p249-p272/p249_052.wav,p272/p272_052.wav,0
p249,p272,p249-p272/p249_053.wav,p272/p272_053.wav,0
p249,p272,p249-p272/p249_054.wav,p272/p272_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_107.wav,1
p249,p249,p249/p249_051.wav,p249/p249_259.wav,1
p249,p249,p249/p249_052.wav,p249/p249_263.wav,1
p249,p249,p249/p249_053.wav,p249/p249_037.wav,1
p249,p249,p249/p249_054.wav,p249/p249_217.wav,1
p249,p275,p249-p275/p249_050.wav,p275/p275_050.wav,0
p249,p275,p249-p275/p249_051.wav,p275/p275_051.wav,0
p249,p275,p249-p275/p249_052.wav,p275/p275_052.wav,0
p249,p275,p249-p275/p249_053.wav,p275/p275_053.wav,0
p249,p275,p249-p275/p249_054.wav,p275/p275_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_220.wav,1
p249,p249,p249/p249_051.wav,p249/p249_202.wav,1
p249,p249,p249/p249_052.wav,p249/p249_212.wav,1
p249,p249,p249/p249_053.wav,p249/p249_128.wav,1
p249,p249,p249/p249_054.wav,p249/p249_082.wav,1
p249,p281,p249-p281/p249_050.wav,p281/p281_050.wav,0
p249,p281,p249-p281/p249_051.wav,p281/p281_051.wav,0
p249,p281,p249-p281/p249_052.wav,p281/p281_052.wav,0
p249,p281,p249-p281/p249_053.wav,p281/p281_053.wav,0
p249,p281,p249-p281/p249_054.wav,p281/p281_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_105.wav,1
p249,p249,p249/p249_051.wav,p249/p249_111.wav,1
p249,p249,p249/p249_052.wav,p249/p249_330.wav,1
p249,p249,p249/p249_053.wav,p249/p249_116.wav,1
p249,p249,p249/p249_054.wav,p249/p249_258.wav,1
p249,p284,p249-p284/p249_050.wav,p284/p284_050.wav,0
p249,p284,p249-p284/p249_051.wav,p284/p284_051.wav,0
p249,p284,p249-p284/p249_052.wav,p284/p284_052.wav,0
p249,p284,p249-p284/p249_053.wav,p284/p284_053.wav,0
p249,p284,p249-p284/p249_054.wav,p284/p284_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_057.wav,1
p249,p249,p249/p249_051.wav,p249/p249_351.wav,1
p249,p249,p249/p249_052.wav,p249/p249_261.wav,1
p249,p249,p249/p249_053.wav,p249/p249_093.wav,1
p249,p249,p249/p249_054.wav,p249/p249_292.wav,1
p249,p285,p249-p285/p249_050.wav,p285/p285_050.wav,0
p249,p285,p249-p285/p249_051.wav,p285/p285_051.wav,0
p249,p285,p249-p285/p249_052.wav,p285/p285_052.wav,0
p249,p285,p249-p285/p249_053.wav,p285/p285_053.wav,0
p249,p285,p249-p285/p249_054.wav,p285/p285_054.wav,0
p249,p249,p249/p249_050.wav,p249/p249_249.wav,1
p249,p249,p249/p249_051.wav,p249/p249_323.wav,1
p249,p249,p249/p249_052.wav,p249/p249_136.wav,1
p249,p249,p249/p249_053.wav,p249/p249_108.wav,1
p249,p249,p249/p249_054.wav,p249/p249_229.wav,1
p252,p234,p252-p234/p252_050.wav,p234/p234_050.wav,0
p252,p234,p252-p234/p252_051.wav,p234/p234_051.wav,0
p252,p234,p252-p234/p252_052.wav,p234/p234_052.wav,0
p252,p234,p252-p234/p252_053.wav,p234/p234_053.wav,0
p252,p234,p252-p234/p252_054.wav,p234/p234_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_037.wav,1
p252,p252,p252/p252_051.wav,p252/p252_236.wav,1
p252,p252,p252/p252_052.wav,p252/p252_234.wav,1
p252,p252,p252/p252_053.wav,p252/p252_207.wav,1
p252,p252,p252/p252_054.wav,p252/p252_253.wav,1
p252,p237,p252-p237/p252_050.wav,p237/p237_050.wav,0
p252,p237,p252-p237/p252_051.wav,p237/p237_051.wav,0
p252,p237,p252-p237/p252_052.wav,p237/p237_052.wav,0
p252,p237,p252-p237/p252_053.wav,p237/p237_053.wav,0
p252,p237,p252-p237/p252_054.wav,p237/p237_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_237.wav,1
p252,p252,p252/p252_051.wav,p252/p252_178.wav,1
p252,p252,p252/p252_052.wav,p252/p252_069.wav,1
p252,p252,p252/p252_053.wav,p252/p252_324.wav,1
p252,p252,p252/p252_054.wav,p252/p252_154.wav,1
p252,p241,p252-p241/p252_050.wav,p241/p241_050.wav,0
p252,p241,p252-p241/p252_051.wav,p241/p241_051.wav,0
p252,p241,p252-p241/p252_052.wav,p241/p241_052.wav,0
p252,p241,p252-p241/p252_053.wav,p241/p241_053.wav,0
p252,p241,p252-p241/p252_055.wav,p241/p241_055.wav,0
p252,p252,p252/p252_050.wav,p252/p252_238.wav,1
p252,p252,p252/p252_051.wav,p252/p252_116.wav,1
p252,p252,p252/p252_052.wav,p252/p252_344.wav,1
p252,p252,p252/p252_053.wav,p252/p252_325.wav,1
p252,p252,p252/p252_054.wav,p252/p252_053.wav,1
p252,p246,p252-p246/p252_050.wav,p246/p246_050.wav,0
p252,p246,p252-p246/p252_051.wav,p246/p246_051.wav,0
p252,p246,p252-p246/p252_052.wav,p246/p246_052.wav,0
p252,p246,p252-p246/p252_053.wav,p246/p246_053.wav,0
p252,p246,p252-p246/p252_054.wav,p246/p246_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_274.wav,1
p252,p252,p252/p252_051.wav,p252/p252_262.wav,1
p252,p252,p252/p252_052.wav,p252/p252_081.wav,1
p252,p252,p252/p252_053.wav,p252/p252_313.wav,1
p252,p252,p252/p252_054.wav,p252/p252_301.wav,1
p252,p247,p252-p247/p252_050.wav,p247/p247_050.wav,0
p252,p247,p252-p247/p252_051.wav,p247/p247_051.wav,0
p252,p247,p252-p247/p252_052.wav,p247/p247_052.wav,0
p252,p247,p252-p247/p252_053.wav,p247/p247_053.wav,0
p252,p247,p252-p247/p252_054.wav,p247/p247_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_411.wav,1
p252,p252,p252/p252_051.wav,p252/p252_268.wav,1
p252,p252,p252/p252_052.wav,p252/p252_102.wav,1
p252,p252,p252/p252_053.wav,p252/p252_325.wav,1
p252,p252,p252/p252_054.wav,p252/p252_050.wav,1
p252,p249,p252-p249/p252_050.wav,p249/p249_050.wav,0
p252,p249,p252-p249/p252_051.wav,p249/p249_051.wav,0
p252,p249,p252-p249/p252_052.wav,p249/p249_052.wav,0
p252,p249,p252-p249/p252_053.wav,p249/p249_053.wav,0
p252,p249,p252-p249/p252_054.wav,p249/p249_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_324.wav,1
p252,p252,p252/p252_051.wav,p252/p252_126.wav,1
p252,p252,p252/p252_052.wav,p252/p252_040.wav,1
p252,p252,p252/p252_053.wav,p252/p252_153.wav,1
p252,p252,p252/p252_054.wav,p252/p252_256.wav,1
p252,p255,p252-p255/p252_050.wav,p255/p255_050.wav,0
p252,p255,p252-p255/p252_051.wav,p255/p255_051.wav,0
p252,p255,p252-p255/p252_052.wav,p255/p255_052.wav,0
p252,p255,p252-p255/p252_053.wav,p255/p255_053.wav,0
p252,p255,p252-p255/p252_054.wav,p255/p255_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_294.wav,1
p252,p252,p252/p252_051.wav,p252/p252_170.wav,1
p252,p252,p252/p252_052.wav,p252/p252_251.wav,1
p252,p252,p252/p252_053.wav,p252/p252_048.wav,1
p252,p252,p252/p252_054.wav,p252/p252_212.wav,1
p252,p260,p252-p260/p252_050.wav,p260/p260_050.wav,0
p252,p260,p252-p260/p252_051.wav,p260/p260_051.wav,0
p252,p260,p252-p260/p252_052.wav,p260/p260_052.wav,0
p252,p260,p252-p260/p252_053.wav,p260/p260_053.wav,0
p252,p260,p252-p260/p252_054.wav,p260/p260_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_127.wav,1
p252,p252,p252/p252_051.wav,p252/p252_271.wav,1
p252,p252,p252/p252_052.wav,p252/p252_237.wav,1
p252,p252,p252/p252_053.wav,p252/p252_355.wav,1
p252,p252,p252/p252_054.wav,p252/p252_111.wav,1
p252,p262,p252-p262/p252_050.wav,p262/p262_050.wav,0
p252,p262,p252-p262/p252_051.wav,p262/p262_051.wav,0
p252,p262,p252-p262/p252_052.wav,p262/p262_052.wav,0
p252,p262,p252-p262/p252_053.wav,p262/p262_053.wav,0
p252,p262,p252-p262/p252_054.wav,p262/p262_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_262.wav,1
p252,p252,p252/p252_051.wav,p252/p252_135.wav,1
p252,p252,p252/p252_052.wav,p252/p252_254.wav,1
p252,p252,p252/p252_053.wav,p252/p252_330.wav,1
p252,p252,p252/p252_054.wav,p252/p252_234.wav,1
p252,p263,p252-p263/p252_050.wav,p263/p263_050.wav,0
p252,p263,p252-p263/p252_051.wav,p263/p263_051.wav,0
p252,p263,p252-p263/p252_052.wav,p263/p263_052.wav,0
p252,p263,p252-p263/p252_053.wav,p263/p263_053.wav,0
p252,p263,p252-p263/p252_054.wav,p263/p263_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_057.wav,1
p252,p252,p252/p252_051.wav,p252/p252_233.wav,1
p252,p252,p252/p252_052.wav,p252/p252_239.wav,1
p252,p252,p252/p252_053.wav,p252/p252_143.wav,1
p252,p252,p252/p252_054.wav,p252/p252_380.wav,1
p252,p264,p252-p264/p252_050.wav,p264/p264_050.wav,0
p252,p264,p252-p264/p252_051.wav,p264/p264_051.wav,0
p252,p264,p252-p264/p252_053.wav,p264/p264_053.wav,0
p252,p264,p252-p264/p252_054.wav,p264/p264_054.wav,0
p252,p264,p252-p264/p252_055.wav,p264/p264_055.wav,0
p252,p252,p252/p252_050.wav,p252/p252_127.wav,1
p252,p252,p252/p252_051.wav,p252/p252_328.wav,1
p252,p252,p252/p252_052.wav,p252/p252_250.wav,1
p252,p252,p252/p252_053.wav,p252/p252_134.wav,1
p252,p252,p252/p252_054.wav,p252/p252_046.wav,1
p252,p265,p252-p265/p252_050.wav,p265/p265_050.wav,0
p252,p265,p252-p265/p252_051.wav,p265/p265_051.wav,0
p252,p265,p252-p265/p252_052.wav,p265/p265_052.wav,0
p252,p265,p252-p265/p252_053.wav,p265/p265_053.wav,0
p252,p265,p252-p265/p252_054.wav,p265/p265_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_045.wav,1
p252,p252,p252/p252_051.wav,p252/p252_399.wav,1
p252,p252,p252/p252_052.wav,p252/p252_035.wav,1
p252,p252,p252/p252_053.wav,p252/p252_265.wav,1
p252,p252,p252/p252_054.wav,p252/p252_307.wav,1
p252,p271,p252-p271/p252_050.wav,p271/p271_050.wav,0
p252,p271,p252-p271/p252_051.wav,p271/p271_051.wav,0
p252,p271,p252-p271/p252_052.wav,p271/p271_052.wav,0
p252,p271,p252-p271/p252_053.wav,p271/p271_053.wav,0
p252,p271,p252-p271/p252_054.wav,p271/p271_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_391.wav,1
p252,p252,p252/p252_051.wav,p252/p252_353.wav,1
p252,p252,p252/p252_052.wav,p252/p252_234.wav,1
p252,p252,p252/p252_053.wav,p252/p252_238.wav,1
p252,p252,p252/p252_054.wav,p252/p252_297.wav,1
p252,p272,p252-p272/p252_050.wav,p272/p272_050.wav,0
p252,p272,p252-p272/p252_051.wav,p272/p272_051.wav,0
p252,p272,p252-p272/p252_052.wav,p272/p272_052.wav,0
p252,p272,p252-p272/p252_053.wav,p272/p272_053.wav,0
p252,p272,p252-p272/p252_054.wav,p272/p272_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_096.wav,1
p252,p252,p252/p252_051.wav,p252/p252_269.wav,1
p252,p252,p252/p252_052.wav,p252/p252_073.wav,1
p252,p252,p252/p252_053.wav,p252/p252_291.wav,1
p252,p252,p252/p252_054.wav,p252/p252_289.wav,1
p252,p275,p252-p275/p252_050.wav,p275/p275_050.wav,0
p252,p275,p252-p275/p252_051.wav,p275/p275_051.wav,0
p252,p275,p252-p275/p252_052.wav,p275/p275_052.wav,0
p252,p275,p252-p275/p252_053.wav,p275/p275_053.wav,0
p252,p275,p252-p275/p252_054.wav,p275/p275_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_340.wav,1
p252,p252,p252/p252_051.wav,p252/p252_361.wav,1
p252,p252,p252/p252_052.wav,p252/p252_266.wav,1
p252,p252,p252/p252_053.wav,p252/p252_069.wav,1
p252,p252,p252/p252_054.wav,p252/p252_312.wav,1
p252,p281,p252-p281/p252_050.wav,p281/p281_050.wav,0
p252,p281,p252-p281/p252_051.wav,p281/p281_051.wav,0
p252,p281,p252-p281/p252_052.wav,p281/p281_052.wav,0
p252,p281,p252-p281/p252_053.wav,p281/p281_053.wav,0
p252,p281,p252-p281/p252_054.wav,p281/p281_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_301.wav,1
p252,p252,p252/p252_051.wav,p252/p252_394.wav,1
p252,p252,p252/p252_052.wav,p252/p252_299.wav,1
p252,p252,p252/p252_053.wav,p252/p252_033.wav,1
p252,p252,p252/p252_054.wav,p252/p252_058.wav,1
p252,p284,p252-p284/p252_050.wav,p284/p284_050.wav,0
p252,p284,p252-p284/p252_051.wav,p284/p284_051.wav,0
p252,p284,p252-p284/p252_052.wav,p284/p284_052.wav,0
p252,p284,p252-p284/p252_053.wav,p284/p284_053.wav,0
p252,p284,p252-p284/p252_054.wav,p284/p284_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_405.wav,1
p252,p252,p252/p252_051.wav,p252/p252_289.wav,1
p252,p252,p252/p252_052.wav,p252/p252_367.wav,1
p252,p252,p252/p252_053.wav,p252/p252_120.wav,1
p252,p252,p252/p252_054.wav,p252/p252_152.wav,1
p252,p285,p252-p285/p252_050.wav,p285/p285_050.wav,0
p252,p285,p252-p285/p252_051.wav,p285/p285_051.wav,0
p252,p285,p252-p285/p252_052.wav,p285/p285_052.wav,0
p252,p285,p252-p285/p252_053.wav,p285/p285_053.wav,0
p252,p285,p252-p285/p252_054.wav,p285/p285_054.wav,0
p252,p252,p252/p252_050.wav,p252/p252_087.wav,1
p252,p252,p252/p252_051.wav,p252/p252_041.wav,1
p252,p252,p252/p252_052.wav,p252/p252_248.wav,1
p252,p252,p252/p252_053.wav,p252/p252_401.wav,1
p252,p252,p252/p252_054.wav,p252/p252_326.wav,1
p255,p234,p255-p234/p255_050.wav,p234/p234_050.wav,0
p255,p234,p255-p234/p255_051.wav,p234/p234_051.wav,0
p255,p234,p255-p234/p255_052.wav,p234/p234_052.wav,0
p255,p234,p255-p234/p255_053.wav,p234/p234_053.wav,0
p255,p234,p255-p234/p255_054.wav,p234/p234_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_131.wav,1
p255,p255,p255/p255_051.wav,p255/p255_265.wav,1
p255,p255,p255/p255_052.wav,p255/p255_272.wav,1
p255,p255,p255/p255_053.wav,p255/p255_044.wav,1
p255,p255,p255/p255_054.wav,p255/p255_239.wav,1
p255,p237,p255-p237/p255_050.wav,p237/p237_050.wav,0
p255,p237,p255-p237/p255_051.wav,p237/p237_051.wav,0
p255,p237,p255-p237/p255_052.wav,p237/p237_052.wav,0
p255,p237,p255-p237/p255_053.wav,p237/p237_053.wav,0
p255,p237,p255-p237/p255_054.wav,p237/p237_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_047.wav,1
p255,p255,p255/p255_051.wav,p255/p255_130.wav,1
p255,p255,p255/p255_052.wav,p255/p255_168.wav,1
p255,p255,p255/p255_053.wav,p255/p255_282.wav,1
p255,p255,p255/p255_054.wav,p255/p255_297.wav,1
p255,p241,p255-p241/p255_050.wav,p241/p241_050.wav,0
p255,p241,p255-p241/p255_051.wav,p241/p241_051.wav,0
p255,p241,p255-p241/p255_052.wav,p241/p241_052.wav,0
p255,p241,p255-p241/p255_053.wav,p241/p241_053.wav,0
p255,p241,p255-p241/p255_055.wav,p241/p241_055.wav,0
p255,p255,p255/p255_050.wav,p255/p255_103.wav,1
p255,p255,p255/p255_051.wav,p255/p255_102.wav,1
p255,p255,p255/p255_052.wav,p255/p255_106.wav,1
p255,p255,p255/p255_053.wav,p255/p255_034.wav,1
p255,p255,p255/p255_054.wav,p255/p255_117.wav,1
p255,p246,p255-p246/p255_050.wav,p246/p246_050.wav,0
p255,p246,p255-p246/p255_051.wav,p246/p246_051.wav,0
p255,p246,p255-p246/p255_052.wav,p246/p246_052.wav,0
p255,p246,p255-p246/p255_053.wav,p246/p246_053.wav,0
p255,p246,p255-p246/p255_054.wav,p246/p246_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_317.wav,1
p255,p255,p255/p255_051.wav,p255/p255_061.wav,1
p255,p255,p255/p255_052.wav,p255/p255_177.wav,1
p255,p255,p255/p255_053.wav,p255/p255_113.wav,1
p255,p255,p255/p255_054.wav,p255/p255_270.wav,1
p255,p247,p255-p247/p255_050.wav,p247/p247_050.wav,0
p255,p247,p255-p247/p255_051.wav,p247/p247_051.wav,0
p255,p247,p255-p247/p255_052.wav,p247/p247_052.wav,0
p255,p247,p255-p247/p255_053.wav,p247/p247_053.wav,0
p255,p247,p255-p247/p255_054.wav,p247/p247_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_126.wav,1
p255,p255,p255/p255_051.wav,p255/p255_369.wav,1
p255,p255,p255/p255_052.wav,p255/p255_279.wav,1
p255,p255,p255/p255_053.wav,p255/p255_026.wav,1
p255,p255,p255/p255_054.wav,p255/p255_337.wav,1
p255,p249,p255-p249/p255_050.wav,p249/p249_050.wav,0
p255,p249,p255-p249/p255_051.wav,p249/p249_051.wav,0
p255,p249,p255-p249/p255_052.wav,p249/p249_052.wav,0
p255,p249,p255-p249/p255_053.wav,p249/p249_053.wav,0
p255,p249,p255-p249/p255_054.wav,p249/p249_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_154.wav,1
p255,p255,p255/p255_051.wav,p255/p255_061.wav,1
p255,p255,p255/p255_052.wav,p255/p255_266.wav,1
p255,p255,p255/p255_053.wav,p255/p255_086.wav,1
p255,p255,p255/p255_054.wav,p255/p255_060.wav,1
p255,p252,p255-p252/p255_050.wav,p252/p252_050.wav,0
p255,p252,p255-p252/p255_051.wav,p252/p252_051.wav,0
p255,p252,p255-p252/p255_052.wav,p252/p252_052.wav,0
p255,p252,p255-p252/p255_053.wav,p252/p252_053.wav,0
p255,p252,p255-p252/p255_054.wav,p252/p252_054.wav,0
p255,p255,p255/p255_050.wav,p255/p255_332.wav,1
p255,p255,p255/p255_051.wav,p255/p255_060.wav,1
p255,p255,p255/p255_052.wav,p255/p255_225.wav,1
p255,p255,p255/p255_053.wav,p255/p255_297.wav,1
p255,p255,p255/p255_054.wav,p255/p255_118.wav,1
