source,target,output_fn,reference_fn,label
p250,p257,p250-p257/p250_053.wav,p257/p257_053.wav,0
p250,p257,p250-p257/p250_054.wav,p257/p257_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_028.wav,1
p250,p250,p250/p250_051.wav,p250/p250_433.wav,1
p250,p250,p250/p250_052.wav,p250/p250_246.wav,1
p250,p250,p250/p250_053.wav,p250/p250_276.wav,1
p250,p250,p250/p250_054.wav,p250/p250_260.wav,1
p250,p258,p250-p258/p250_050.wav,p258/p258_050.wav,0
p250,p258,p250-p258/p250_051.wav,p258/p258_051.wav,0
p250,p258,p250-p258/p250_052.wav,p258/p258_052.wav,0
p250,p258,p250-p258/p250_053.wav,p258/p258_053.wav,0
p250,p258,p250-p258/p250_054.wav,p258/p258_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_078.wav,1
p250,p250,p250/p250_051.wav,p250/p250_294.wav,1
p250,p250,p250/p250_052.wav,p250/p250_155.wav,1
p250,p250,p250/p250_053.wav,p250/p250_438.wav,1
p250,p250,p250/p250_054.wav,p250/p250_374.wav,1
p250,p259,p250-p259/p250_050.wav,p259/p259_050.wav,0
p250,p259,p250-p259/p250_051.wav,p259/p259_051.wav,0
p250,p259,p250-p259/p250_052.wav,p259/p259_052.wav,0
p250,p259,p250-p259/p250_053.wav,p259/p259_053.wav,0
p250,p259,p250-p259/p250_054.wav,p259/p259_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_093.wav,1
p250,p250,p250/p250_051.wav,p250/p250_397.wav,1
p250,p250,p250/p250_052.wav,p250/p250_064.wav,1
p250,p250,p250/p250_053.wav,p250/p250_120.wav,1
p250,p250,p250/p250_054.wav,p250/p250_434.wav,1
p250,p267,p250-p267/p250_050.wav,p267/p267_050.wav,0
p250,p267,p250-p267/p250_051.wav,p267/p267_051.wav,0
p250,p267,p250-p267/p250_052.wav,p267/p267_052.wav,0
p250,p267,p250-p267/p250_053.wav,p267/p267_053.wav,0
p250,p267,p250-p267/p250_054.wav,p267/p267_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_105.wav,1
p250,p250,p250/p250_051.wav,p250/p250_206.wav,1
p250,p250,p250/p250_052.wav,p250/p250_120.wav,1
p250,p250,p250/p250_053.wav,p250/p250_414.wav,1
p250,p250,p250/p250_054.wav,p250/p250_313.wav,1
p250,p269,p250-p269/p250_050.wav,p269/p269_050.wav,0
p250,p269,p250-p269/p250_051.wav,p269/p269_051.wav,0
p250,p269,p250-p269/p250_052.wav,p269/p269_052.wav,0
p250,p269,p250-p269/p250_053.wav,p269/p269_053.wav,0
p250,p269,p250-p269/p250_054.wav,p269/p269_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_425.wav,1
p250,p250,p250/p250_051.wav,p250/p250_216.wav,1
p250,p250,p250/p250_052.wav,p250/p250_202.wav,1
p250,p250,p250/p250_053.wav,p250/p250_146.wav,1
p250,p250,p250/p250_054.wav,p250/p250_235.wav,1
p250,p270,p250-p270/p250_050.wav,p270/p270_050.wav,0
p250,p270,p250-p270/p250_051.wav,p270/p270_051.wav,0
p250,p270,p250-p270/p250_052.wav,p270/p270_052.wav,0
p250,p270,p250-p270/p250_053.wav,p270/p270_053.wav,0
p250,p270,p250-p270/p250_054.wav,p270/p270_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_472.wav,1
p250,p250,p250/p250_051.wav,p250/p250_243.wav,1
p250,p250,p250/p250_052.wav,p250/p250_105.wav,1
p250,p250,p250/p250_053.wav,p250/p250_079.wav,1
p250,p250,p250/p250_054.wav,p250/p250_267.wav,1
p250,p273,p250-p273/p250_050.wav,p273/p273_050.wav,0
p250,p273,p250-p273/p250_051.wav,p273/p273_051.wav,0
p250,p273,p250-p273/p250_052.wav,p273/p273_052.wav,0
p250,p273,p250-p273/p250_053.wav,p273/p273_053.wav,0
p250,p273,p250-p273/p250_054.wav,p273/p273_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_328.wav,1
p250,p250,p250/p250_051.wav,p250/p250_180.wav,1
p250,p250,p250/p250_052.wav,p250/p250_411.wav,1
p250,p250,p250/p250_053.wav,p250/p250_243.wav,1
p250,p250,p250/p250_054.wav,p250/p250_114.wav,1
p250,p274,p250-p274/p250_050.wav,p274/p274_050.wav,0
p250,p274,p250-p274/p250_051.wav,p274/p274_051.wav,0
p250,p274,p250-p274/p250_052.wav,p274/p274_052.wav,0
p250,p274,p250-p274/p250_053.wav,p274/p274_053.wav,0
p250,p274,p250-p274/p250_054.wav,p274/p274_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_262.wav,1
p250,p250,p250/p250_051.wav,p250/p250_098.wav,1
p250,p250,p250/p250_052.wav,p250/p250_318.wav,1
p250,p250,p250/p250_053.wav,p250/p250_366.wav,1
p250,p250,p250/p250_054.wav,p250/p250_046.wav,1
p250,p276,p250-p276/p250_050.wav,p276/p276_050.wav,0
p250,p276,p250-p276/p250_051.wav,p276/p276_051.wav,0
p250,p276,p250-p276/p250_052.wav,p276/p276_052.wav,0
p250,p276,p250-p276/p250_053.wav,p276/p276_053.wav,0
p250,p276,p250-p276/p250_054.wav,p276/p276_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_430.wav,1
p250,p250,p250/p250_051.wav,p250/p250_469.wav,1
p250,p250,p250/p250_052.wav,p250/p250_379.wav,1
p250,p250,p250/p250_053.wav,p250/p250_400.wav,1
p250,p250,p250/p250_054.wav,p250/p250_212.wav,1
p250,p277,p250-p277/p250_050.wav,p277/p277_050.wav,0
p250,p277,p250-p277/p250_051.wav,p277/p277_051.wav,0
p250,p277,p250-p277/p250_052.wav,p277/p277_052.wav,0
p250,p277,p250-p277/p250_053.wav,p277/p277_053.wav,0
p250,p277,p250-p277/p250_054.wav,p277/p277_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_471.wav,1
p250,p250,p250/p250_051.wav,p250/p250_449.wav,1
p250,p250,p250/p250_052.wav,p250/p250_299.wav,1
p250,p250,p250/p250_053.wav,p250/p250_261.wav,1
p250,p250,p250/p250_054.wav,p250/p250_462.wav,1
p250,p278,p250-p278/p250_050.wav,p278/p278_050.wav,0
p250,p278,p250-p278/p250_051.wav,p278/p278_051.wav,0
p250,p278,p250-p278/p250_052.wav,p278/p278_052.wav,0
p250,p278,p250-p278/p250_053.wav,p278/p278_053.wav,0
p250,p278,p250-p278/p250_054.wav,p278/p278_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_318.wav,1
p250,p250,p250/p250_051.wav,p250/p250_202.wav,1
p250,p250,p250/p250_052.wav,p250/p250_115.wav,1
p250,p250,p250/p250_053.wav,p250/p250_298.wav,1
p250,p250,p250/p250_054.wav,p250/p250_390.wav,1
p250,p279,p250-p279/p250_050.wav,p279/p279_050.wav,0
p250,p279,p250-p279/p250_051.wav,p279/p279_051.wav,0
p250,p279,p250-p279/p250_052.wav,p279/p279_052.wav,0
p250,p279,p250-p279/p250_053.wav,p279/p279_053.wav,0
p250,p279,p250-p279/p250_054.wav,p279/p279_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_298.wav,1
p250,p250,p250/p250_051.wav,p250/p250_068.wav,1
p250,p250,p250/p250_052.wav,p250/p250_215.wav,1
p250,p250,p250/p250_053.wav,p250/p250_152.wav,1
p250,p250,p250/p250_054.wav,p250/p250_178.wav,1
p250,p282,p250-p282/p250_050.wav,p282/p282_050.wav,0
p250,p282,p250-p282/p250_051.wav,p282/p282_051.wav,0
p250,p282,p250-p282/p250_052.wav,p282/p282_052.wav,0
p250,p282,p250-p282/p250_053.wav,p282/p282_053.wav,0
p250,p282,p250-p282/p250_054.wav,p282/p282_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_490.wav,1
p250,p250,p250/p250_051.wav,p250/p250_175.wav,1
p250,p250,p250/p250_052.wav,p250/p250_459.wav,1
p250,p250,p250/p250_053.wav,p250/p250_184.wav,1
p250,p250,p250/p250_054.wav,p250/p250_184.wav,1
p250,p286,p250-p286/p250_050.wav,p286/p286_050.wav,0
p250,p286,p250-p286/p250_051.wav,p286/p286_051.wav,0
p250,p286,p250-p286/p250_052.wav,p286/p286_052.wav,0
p250,p286,p250-p286/p250_053.wav,p286/p286_053.wav,0
p250,p286,p250-p286/p250_054.wav,p286/p286_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_084.wav,1
p250,p250,p250/p250_051.wav,p250/p250_335.wav,1
p250,p250,p250/p250_052.wav,p250/p250_479.wav,1
p250,p250,p250/p250_053.wav,p250/p250_233.wav,1
p250,p250,p250/p250_054.wav,p250/p250_312.wav,1
p250,p287,p250-p287/p250_050.wav,p287/p287_050.wav,0
p250,p287,p250-p287/p250_051.wav,p287/p287_051.wav,0
p250,p287,p250-p287/p250_052.wav,p287/p287_052.wav,0
p250,p287,p250-p287/p250_053.wav,p287/p287_053.wav,0
p250,p287,p250-p287/p250_054.wav,p287/p287_054.wav,0
p250,p250,p250/p250_050.wav,p250/p250_337.wav,1
p250,p250,p250/p250_051.wav,p250/p250_152.wav,1
p250,p250,p250/p250_052.wav,p250/p250_128.wav,1
p250,p250,p250/p250_053.wav,p250/p250_391.wav,1
p250,p250,p250/p250_054.wav,p250/p250_245.wav,1
p254,p225,p254-p225/p254_051.wav,p225/p225_051.wav,0
p254,p225,p254-p225/p254_052.wav,p225/p225_052.wav,0
p254,p225,p254-p225/p254_053.wav,p225/p225_053.wav,0
p254,p225,p254-p225/p254_054.wav,p225/p225_054.wav,0
p254,p225,p254-p225/p254_056.wav,p225/p225_056.wav,0
p254,p254,p254/p254_050.wav,p254/p254_323.wav,1
p254,p254,p254/p254_051.wav,p254/p254_259.wav,1
p254,p254,p254/p254_052.wav,p254/p254_067.wav,1
p254,p254,p254/p254_053.wav,p254/p254_167.wav,1
p254,p254,p254/p254_054.wav,p254/p254_321.wav,1
p254,p226,p254-p226/p254_050.wav,p226/p226_050.wav,0
p254,p226,p254-p226/p254_051.wav,p226/p226_051.wav,0
p254,p226,p254-p226/p254_052.wav,p226/p226_052.wav,0
p254,p226,p254-p226/p254_053.wav,p226/p226_053.wav,0
p254,p226,p254-p226/p254_054.wav,p226/p226_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_302.wav,1
p254,p254,p254/p254_051.wav,p254/p254_238.wav,1
p254,p254,p254/p254_052.wav,p254/p254_225.wav,1
p254,p254,p254/p254_053.wav,p254/p254_093.wav,1
p254,p254,p254/p254_054.wav,p254/p254_286.wav,1
p254,p227,p254-p227/p254_050.wav,p227/p227_050.wav,0
p254,p227,p254-p227/p254_051.wav,p227/p227_051.wav,0
p254,p227,p254-p227/p254_052.wav,p227/p227_052.wav,0
p254,p227,p254-p227/p254_053.wav,p227/p227_053.wav,0
p254,p227,p254-p227/p254_054.wav,p227/p227_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_216.wav,1
p254,p254,p254/p254_051.wav,p254/p254_282.wav,1
p254,p254,p254/p254_052.wav,p254/p254_132.wav,1
p254,p254,p254/p254_053.wav,p254/p254_084.wav,1
p254,p254,p254/p254_054.wav,p254/p254_135.wav,1
p254,p228,p254-p228/p254_050.wav,p228/p228_050.wav,0
p254,p228,p254-p228/p254_051.wav,p228/p228_051.wav,0
p254,p228,p254-p228/p254_052.wav,p228/p228_052.wav,0
p254,p228,p254-p228/p254_053.wav,p228/p228_053.wav,0
p254,p228,p254-p228/p254_054.wav,p228/p228_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_332.wav,1
p254,p254,p254/p254_051.wav,p254/p254_281.wav,1
p254,p254,p254/p254_052.wav,p254/p254_362.wav,1
p254,p254,p254/p254_053.wav,p254/p254_106.wav,1
p254,p254,p254/p254_054.wav,p254/p254_066.wav,1
p254,p229,p254-p229/p254_050.wav,p229/p229_050.wav,0
p254,p229,p254-p229/p254_051.wav,p229/p229_051.wav,0
p254,p229,p254-p229/p254_052.wav,p229/p229_052.wav,0
p254,p229,p254-p229/p254_053.wav,p229/p229_053.wav,0
p254,p229,p254-p229/p254_054.wav,p229/p229_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_126.wav,1
p254,p254,p254/p254_051.wav,p254/p254_280.wav,1
p254,p254,p254/p254_052.wav,p254/p254_376.wav,1
p254,p254,p254/p254_053.wav,p254/p254_101.wav,1
p254,p254,p254/p254_054.wav,p254/p254_079.wav,1
p254,p230,p254-p230/p254_050.wav,p230/p230_050.wav,0
p254,p230,p254-p230/p254_051.wav,p230/p230_051.wav,0
p254,p230,p254-p230/p254_052.wav,p230/p230_052.wav,0
p254,p230,p254-p230/p254_053.wav,p230/p230_053.wav,0
p254,p230,p254-p230/p254_054.wav,p230/p230_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_367.wav,1
p254,p254,p254/p254_051.wav,p254/p254_390.wav,1
p254,p254,p254/p254_052.wav,p254/p254_351.wav,1
p254,p254,p254/p254_053.wav,p254/p254_167.wav,1
p254,p254,p254/p254_054.wav,p254/p254_195.wav,1
p254,p231,p254-p231/p254_050.wav,p231/p231_050.wav,0
p254,p231,p254-p231/p254_051.wav,p231/p231_051.wav,0
p254,p231,p254-p231/p254_052.wav,p231/p231_052.wav,0
p254,p231,p254-p231/p254_053.wav,p231/p231_053.wav,0
p254,p231,p254-p231/p254_054.wav,p231/p231_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_133.wav,1
p254,p254,p254/p254_051.wav,p254/p254_276.wav,1
p254,p254,p254/p254_052.wav,p254/p254_226.wav,1
p254,p254,p254/p254_053.wav,p254/p254_312.wav,1
p254,p254,p254/p254_054.wav,p254/p254_339.wav,1
p254,p232,p254-p232/p254_050.wav,p232/p232_050.wav,0
p254,p232,p254-p232/p254_051.wav,p232/p232_051.wav,0
p254,p232,p254-p232/p254_052.wav,p232/p232_052.wav,0
p254,p232,p254-p232/p254_053.wav,p232/p232_053.wav,0
p254,p232,p254-p232/p254_054.wav,p232/p232_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_389.wav,1
p254,p254,p254/p254_051.wav,p254/p254_176.wav,1
p254,p254,p254/p254_052.wav,p254/p254_027.wav,1
p254,p254,p254/p254_053.wav,p254/p254_136.wav,1
p254,p254,p254/p254_054.wav,p254/p254_251.wav,1
p254,p233,p254-p233/p254_050.wav,p233/p233_050.wav,0
p254,p233,p254-p233/p254_051.wav,p233/p233_051.wav,0
p254,p233,p254-p233/p254_052.wav,p233/p233_052.wav,0
p254,p233,p254-p233/p254_053.wav,p233/p233_053.wav,0
p254,p233,p254-p233/p254_054.wav,p233/p233_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_187.wav,1
p254,p254,p254/p254_051.wav,p254/p254_077.wav,1
p254,p254,p254/p254_052.wav,p254/p254_159.wav,1
p254,p254,p254/p254_053.wav,p254/p254_026.wav,1
p254,p254,p254/p254_054.wav,p254/p254_384.wav,1
p254,p239,p254-p239/p254_050.wav,p239/p239_050.wav,0
p254,p239,p254-p239/p254_051.wav,p239/p239_051.wav,0
p254,p239,p254-p239/p254_052.wav,p239/p239_052.wav,0
p254,p239,p254-p239/p254_053.wav,p239/p239_053.wav,0
p254,p239,p254-p239/p254_054.wav,p239/p239_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_233.wav,1
p254,p254,p254/p254_051.wav,p254/p254_132.wav,1
p254,p254,p254/p254_052.wav,p254/p254_330.wav,1
p254,p254,p254/p254_053.wav,p254/p254_372.wav,1
p254,p254,p254/p254_054.wav,p254/p254_400.wav,1
p254,p240,p254-p240/p254_050.wav,p240/p240_050.wav,0
p254,p240,p254-p240/p254_051.wav,p240/p240_051.wav,0
p254,p240,p254-p240/p254_052.wav,p240/p240_052.wav,0
p254,p240,p254-p240/p254_053.wav,p240/p240_053.wav,0
p254,p240,p254-p240/p254_054.wav,p240/p240_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_382.wav,1
p254,p254,p254/p254_051.wav,p254/p254_181.wav,1
p254,p254,p254/p254_052.wav,p254/p254_107.wav,1
p254,p254,p254/p254_053.wav,p254/p254_350.wav,1
p254,p254,p254/p254_054.wav,p254/p254_183.wav,1
p254,p243,p254-p243/p254_050.wav,p243/p243_050.wav,0
p254,p243,p254-p243/p254_051.wav,p243/p243_051.wav,0
p254,p243,p254-p243/p254_052.wav,p243/p243_052.wav,0
p254,p243,p254-p243/p254_053.wav,p243/p243_053.wav,0
p254,p243,p254-p243/p254_054.wav,p243/p243_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_058.wav,1
p254,p254,p254/p254_051.wav,p254/p254_242.wav,1
p254,p254,p254/p254_052.wav,p254/p254_369.wav,1
p254,p254,p254/p254_053.wav,p254/p254_205.wav,1
p254,p254,p254/p254_054.wav,p254/p254_255.wav,1
p254,p244,p254-p244/p254_050.wav,p244/p244_050.wav,0
p254,p244,p254-p244/p254_051.wav,p244/p244_051.wav,0
p254,p244,p254-p244/p254_052.wav,p244/p244_052.wav,0
p254,p244,p254-p244/p254_053.wav,p244/p244_053.wav,0
p254,p244,p254-p244/p254_054.wav,p244/p244_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_054.wav,1
p254,p254,p254/p254_051.wav,p254/p254_223.wav,1
p254,p254,p254/p254_052.wav,p254/p254_248.wav,1
p254,p254,p254/p254_053.wav,p254/p254_186.wav,1
p254,p254,p254/p254_054.wav,p254/p254_084.wav,1
p254,p250,p254-p250/p254_050.wav,p250/p250_050.wav,0
p254,p250,p254-p250/p254_051.wav,p250/p250_051.wav,0
p254,p250,p254-p250/p254_052.wav,p250/p250_052.wav,0
p254,p250,p254-p250/p254_053.wav,p250/p250_053.wav,0
p254,p250,p254-p250/p254_054.wav,p250/p250_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_210.wav,1
p254,p254,p254/p254_051.wav,p254/p254_179.wav,1
p254,p254,p254/p254_052.wav,p254/p254_083.wav,1
p254,p254,p254/p254_053.wav,p254/p254_286.wav,1
p254,p254,p254/p254_054.wav,p254/p254_108.wav,1
p254,p256,p254-p256/p254_050.wav,p256/p256_050.wav,0
p254,p256,p254-p256/p254_051.wav,p256/p256_051.wav,0
p254,p256,p254-p256/p254_052.wav,p256/p256_052.wav,0
p254,p256,p254-p256/p254_053.wav,p256/p256_053.wav,0
p254,p256,p254-p256/p254_054.wav,p256/p256_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_124.wav,1
p254,p254,p254/p254_051.wav,p254/p254_030.wav,1
p254,p254,p254/p254_052.wav,p254/p254_106.wav,1
p254,p254,p254/p254_053.wav,p254/p254_245.wav,1
p254,p254,p254/p254_054.wav,p254/p254_143.wav,1
p254,p257,p254-p257/p254_050.wav,p257/p257_050.wav,0
p254,p257,p254-p257/p254_051.wav,p257/p257_051.wav,0
p254,p257,p254-p257/p254_052.wav,p257/p257_052.wav,0
p254,p257,p254-p257/p254_053.wav,p257/p257_053.wav,0
p254,p257,p254-p257/p254_054.wav,p257/p257_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_057.wav,1
p254,p254,p254/p254_051.wav,p254/p254_377.wav,1
p254,p254,p254/p254_052.wav,p254/p254_133.wav,1
p254,p254,p254/p254_053.wav,p254/p254_148.wav,1
p254,p254,p254/p254_054.wav,p254/p254_047.wav,1
p254,p258,p254-p258/p254_050.wav,p258/p258_050.wav,0
p254,p258,p254-p258/p254_051.wav,p258/p258_051.wav,0
p254,p258,p254-p258/p254_052.wav,p258/p258_052.wav,0
p254,p258,p254-p258/p254_053.wav,p258/p258_053.wav,0
p254,p258,p254-p258/p254_054.wav,p258/p258_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_092.wav,1
p254,p254,p254/p254_051.wav,p254/p254_140.wav,1
p254,p254,p254/p254_052.wav,p254/p254_155.wav,1
p254,p254,p254/p254_053.wav,p254/p254_106.wav,1
p254,p254,p254/p254_054.wav,p254/p254_369.wav,1
p254,p259,p254-p259/p254_050.wav,p259/p259_050.wav,0
p254,p259,p254-p259/p254_051.wav,p259/p259_051.wav,0
p254,p259,p254-p259/p254_052.wav,p259/p259_052.wav,0
p254,p259,p254-p259/p254_053.wav,p259/p259_053.wav,0
p254,p259,p254-p259/p254_054.wav,p259/p259_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_234.wav,1
p254,p254,p254/p254_051.wav,p254/p254_180.wav,1
p254,p254,p254/p254_052.wav,p254/p254_314.wav,1
p254,p254,p254/p254_053.wav,p254/p254_259.wav,1
p254,p254,p254/p254_054.wav,p254/p254_311.wav,1
p254,p267,p254-p267/p254_050.wav,p267/p267_050.wav,0
p254,p267,p254-p267/p254_051.wav,p267/p267_051.wav,0
p254,p267,p254-p267/p254_052.wav,p267/p267_052.wav,0
p254,p267,p254-p267/p254_053.wav,p267/p267_053.wav,0
p254,p267,p254-p267/p254_054.wav,p267/p267_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_313.wav,1
p254,p254,p254/p254_051.wav,p254/p254_209.wav,1
p254,p254,p254/p254_052.wav,p254/p254_303.wav,1
p254,p254,p254/p254_053.wav,p254/p254_369.wav,1
p254,p254,p254/p254_054.wav,p254/p254_119.wav,1
p254,p269,p254-p269/p254_050.wav,p269/p269_050.wav,0
p254,p269,p254-p269/p254_051.wav,p269/p269_051.wav,0
p254,p269,p254-p269/p254_052.wav,p269/p269_052.wav,0
p254,p269,p254-p269/p254_053.wav,p269/p269_053.wav,0
p254,p269,p254-p269/p254_054.wav,p269/p269_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_053.wav,1
p254,p254,p254/p254_051.wav,p254/p254_259.wav,1
p254,p254,p254/p254_052.wav,p254/p254_360.wav,1
p254,p254,p254/p254_053.wav,p254/p254_140.wav,1
p254,p254,p254/p254_054.wav,p254/p254_176.wav,1
p254,p270,p254-p270/p254_050.wav,p270/p270_050.wav,0
p254,p270,p254-p270/p254_051.wav,p270/p270_051.wav,0
p254,p270,p254-p270/p254_052.wav,p270/p270_052.wav,0
p254,p270,p254-p270/p254_053.wav,p270/p270_053.wav,0
p254,p270,p254-p270/p254_054.wav,p270/p270_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_197.wav,1
p254,p254,p254/p254_051.wav,p254/p254_244.wav,1
p254,p254,p254/p254_052.wav,p254/p254_112.wav,1
p254,p254,p254/p254_053.wav,p254/p254_308.wav,1
p254,p254,p254/p254_054.wav,p254/p254_242.wav,1
p254,p273,p254-p273/p254_050.wav,p273/p273_050.wav,0
p254,p273,p254-p273/p254_051.wav,p273/p273_051.wav,0
p254,p273,p254-p273/p254_052.wav,p273/p273_052.wav,0
p254,p273,p254-p273/p254_053.wav,p273/p273_053.wav,0
p254,p273,p254-p273/p254_054.wav,p273/p273_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_257.wav,1
p254,p254,p254/p254_051.wav,p254/p254_161.wav,1
p254,p254,p254/p254_052.wav,p254/p254_062.wav,1
p254,p254,p254/p254_053.wav,p254/p254_125.wav,1
p254,p254,p254/p254_054.wav,p254/p254_358.wav,1
p254,p274,p254-p274/p254_050.wav,p274/p274_050.wav,0
p254,p274,p254-p274/p254_051.wav,p274/p274_051.wav,0
p254,p274,p254-p274/p254_052.wav,p274/p274_052.wav,0
p254,p274,p254-p274/p254_053.wav,p274/p274_053.wav,0
p254,p274,p254-p274/p254_054.wav,p274/p274_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_399.wav,1
p254,p254,p254/p254_051.wav,p254/p254_078.wav,1
p254,p254,p254/p254_052.wav,p254/p254_122.wav,1
p254,p254,p254/p254_053.wav,p254/p254_272.wav,1
p254,p254,p254/p254_054.wav,p254/p254_216.wav,1
p254,p276,p254-p276/p254_050.wav,p276/p276_050.wav,0
p254,p276,p254-p276/p254_051.wav,p276/p276_051.wav,0
p254,p276,p254-p276/p254_052.wav,p276/p276_052.wav,0
p254,p276,p254-p276/p254_053.wav,p276/p276_053.wav,0
p254,p276,p254-p276/p254_054.wav,p276/p276_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_301.wav,1
p254,p254,p254/p254_051.wav,p254/p254_347.wav,1
p254,p254,p254/p254_052.wav,p254/p254_061.wav,1
p254,p254,p254/p254_053.wav,p254/p254_062.wav,1
p254,p254,p254/p254_054.wav,p254/p254_118.wav,1
p254,p277,p254-p277/p254_050.wav,p277/p277_050.wav,0
p254,p277,p254-p277/p254_051.wav,p277/p277_051.wav,0
p254,p277,p254-p277/p254_052.wav,p277/p277_052.wav,0
p254,p277,p254-p277/p254_053.wav,p277/p277_053.wav,0
p254,p277,p254-p277/p254_054.wav,p277/p277_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_212.wav,1
p254,p254,p254/p254_051.wav,p254/p254_088.wav,1
p254,p254,p254/p254_052.wav,p254/p254_248.wav,1
p254,p254,p254/p254_053.wav,p254/p254_291.wav,1
p254,p254,p254/p254_054.wav,p254/p254_210.wav,1
p254,p278,p254-p278/p254_050.wav,p278/p278_050.wav,0
p254,p278,p254-p278/p254_051.wav,p278/p278_051.wav,0
p254,p278,p254-p278/p254_052.wav,p278/p278_052.wav,0
p254,p278,p254-p278/p254_053.wav,p278/p278_053.wav,0
p254,p278,p254-p278/p254_054.wav,p278/p278_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_080.wav,1
p254,p254,p254/p254_051.wav,p254/p254_387.wav,1
p254,p254,p254/p254_052.wav,p254/p254_156.wav,1
p254,p254,p254/p254_053.wav,p254/p254_177.wav,1
p254,p254,p254/p254_054.wav,p254/p254_060.wav,1
p254,p279,p254-p279/p254_050.wav,p279/p279_050.wav,0
p254,p279,p254-p279/p254_051.wav,p279/p279_051.wav,0
p254,p279,p254-p279/p254_052.wav,p279/p279_052.wav,0
p254,p279,p254-p279/p254_053.wav,p279/p279_053.wav,0
p254,p279,p254-p279/p254_054.wav,p279/p279_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_342.wav,1
p254,p254,p254/p254_051.wav,p254/p254_151.wav,1
p254,p254,p254/p254_052.wav,p254/p254_214.wav,1
p254,p254,p254/p254_053.wav,p254/p254_115.wav,1
p254,p254,p254/p254_054.wav,p254/p254_278.wav,1
p254,p282,p254-p282/p254_050.wav,p282/p282_050.wav,0
p254,p282,p254-p282/p254_051.wav,p282/p282_051.wav,0
p254,p282,p254-p282/p254_052.wav,p282/p282_052.wav,0
p254,p282,p254-p282/p254_053.wav,p282/p282_053.wav,0
p254,p282,p254-p282/p254_054.wav,p282/p282_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_094.wav,1
p254,p254,p254/p254_051.wav,p254/p254_061.wav,1
p254,p254,p254/p254_052.wav,p254/p254_212.wav,1
p254,p254,p254/p254_053.wav,p254/p254_078.wav,1
p254,p254,p254/p254_054.wav,p254/p254_219.wav,1
p254,p286,p254-p286/p254_050.wav,p286/p286_050.wav,0
p254,p286,p254-p286/p254_051.wav,p286/p286_051.wav,0
p254,p286,p254-p286/p254_052.wav,p286/p286_052.wav,0
p254,p286,p254-p286/p254_053.wav,p286/p286_053.wav,0
p254,p286,p254-p286/p254_054.wav,p286/p286_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_041.wav,1
p254,p254,p254/p254_051.wav,p254/p254_136.wav,1
p254,p254,p254/p254_052.wav,p254/p254_379.wav,1
p254,p254,p254/p254_053.wav,p254/p254_208.wav,1
p254,p254,p254/p254_054.wav,p254/p254_059.wav,1
p254,p287,p254-p287/p254_050.wav,p287/p287_050.wav,0
p254,p287,p254-p287/p254_051.wav,p287/p287_051.wav,0
p254,p287,p254-p287/p254_052.wav,p287/p287_052.wav,0
p254,p287,p254-p287/p254_053.wav,p287/p287_053.wav,0
p254,p287,p254-p287/p254_054.wav,p287/p287_054.wav,0
p254,p254,p254/p254_050.wav,p254/p254_241.wav,1
